Time,Note,Duration,Velocity,Instrument,Channel,Track,Tempo,Pan,Volume,Expression
0.0,62,0.5,52.91,1,0,0,120.0,64,100,80
0.5,71,2.0,52.91,1,0,0,120.0,64,100,80
2.5,69,2.0,52.91,49,9,0,120.0,64,100,80
4.5,62,0.5,52.91,1,0,0,120.0,64,100,80
5.0,62,0.5,52.91,1,0,0,144.9,64,100,80
5.5,71,2.0,52.91,1,0,0,126.0,64,100,80
7.5,60,1.0,52.91,1,0,0,126.0,64,100,80
8.5,69,2.0,52.91,50,9,0,126.0,64,100,80
10.5,62,0.5,52.91,1,0,0,126.0,64,100,80
11.0,71,2.0,52.91,51,9,0,126.0,64,100,80
13.0,64,0.5,52.91,1,0,0,126.0,64,100,80
13.5,60,1.0,52.91,1,0,0,126.0,64,100,80
14.5,64,0.5,63.5,1,0,0,126.0,64,100,80
15.0,64,0.5,63.5,1,0,0,126.0,64,100,80
15.5,60,1.0,63.5,1,0,0,126.0,64,100,80
16.5,64,0.5,63.5,1,0,0,126.0,64,100,80
17.0,64,0.5,63.5,1,0,0,152.14499999999998,64,100,80
17.5,60,1.0,63.5,1,0,0,132.3,64,100,80
18.5,67,0.25,63.5,1,0,0,132.3,64,100,80
18.75,64,0.5,63.5,1,0,0,132.3,64,100,80
19.25,62,0.5,63.5,1,0,0,132.3,64,100,80
19.75,64,0.5,63.5,50,9,0,132.3,64,100,80
20.25,60,1.0,63.5,1,0,0,132.3,64,100,80
21.25,69,2.0,63.5,1,0,0,132.3,64,100,80
23.25,69,2.0,63.5,1,0,0,132.3,64,100,80
25.25,64,1.0,63.5,50,9,0,132.3,64,100,80
26.25,64,1.0,63.5,1,0,0,132.3,64,100,80
27.25,59,1.0,63.5,1,0,0,132.3,64,100,80
28.25,68,2.0,63.5,1,0,0,132.3,64,100,80
30.25,66,0.25,63.5,1,0,0,132.3,64,100,80
30.5,59,1.0,63.5,1,0,0,132.3,64,100,80
31.5,70,2.0,63.5,1,0,0,132.3,64,100,80
33.5,63,0.5,63.5,1,0,0,132.3,64,100,80
34.0,59,1.0,63.5,1,0,0,132.3,64,100,80
35.0,59,1.0,63.5,1,0,0,132.3,64,100,80
36.0,68,2.0,63.5,1,0,0,132.3,64,100,80
38.0,59,1.0,74.08,1,0,0,132.3,64,100,80
39.0,68,2.0,74.08,1,0,0,132.3,64,100,80
41.0,59,1.0,74.08,1,0,0,132.3,64,100,80
42.0,68,2.0,74.08,1,0,0,132.3,64,100,80
44.0,59,1.0,74.08,1,0,0,132.3,64,100,80
45.0,63,0.5,74.08,1,0,0,132.3,64,100,80
45.5,63,0.5,74.08,1,0,0,132.3,64,100,80
46.0,59,1.0,74.08,1,0,0,132.3,64,100,80
47.0,66,0.25,74.08,1,0,0,132.3,64,100,80
47.25,63,0.5,74.08,1,0,0,132.3,64,100,80
47.75,0,1.0,74.08,49,9,0,120.0,64,100,80
48.75,60,1.0,74.08,1,0,0,120.0,64,100,80
49.75,69,2.0,74.08,49,9,0,120.0,64,100,80
51.75,62,0.5,74.08,1,0,0,120.0,64,100,80
52.25,64,0.5,74.08,1,0,0,120.0,64,100,80
52.75,69,2.0,74.08,1,0,0,120.0,64,100,80
54.75,60,1.0,74.08,1,0,0,120.0,64,100,80
55.75,60,1.0,74.08,1,0,0,120.0,64,100,80
56.75,64,0.5,74.08,49,9,0,120.0,64,100,80
57.25,64,0.5,74.08,1,0,0,120.0,64,100,80
57.75,65,1.0,74.08,49,9,0,120.0,64,100,80
58.75,60,1.0,74.08,1,0,0,120.0,64,100,80
59.75,69,2.0,74.08,1,0,0,120.0,64,100,80
61.75,69,2.0,74.08,1,0,0,144.9,64,100,80
63.75,67,0.25,84.66,51,9,0,126.0,64,100,80
64.0,67,0.25,84.66,49,9,0,126.0,64,100,80
64.25,64,0.5,84.66,1,0,0,126.0,64,100,80
64.75,67,0.25,84.66,1,0,0,126.0,64,100,80
65.0,64,0.5,84.66,1,0,0,126.0,64,100,80
65.5,67,0.25,84.66,1,0,0,126.0,64,100,80
65.75,69,2.0,84.66,49,9,0,126.0,64,100,80
67.75,62,0.5,84.66,1,0,0,126.0,64,100,80
68.25,69,2.0,84.66,1,0,0,126.0,64,100,80
70.25,71,2.0,84.66,1,0,0,126.0,64,100,80
72.25,0,1.0,84.66,49,9,0,120.0,64,100,80
73.25,65,1.0,84.66,1,0,0,120.0,64,100,80
74.25,71,2.0,63.5,49,9,0,120.0,64,100,80
76.25,67,0.25,63.5,50,9,0,120.0,64,100,80
76.5,60,1.0,63.5,1,0,0,120.0,64,100,80
77.5,67,0.25,63.5,49,9,0,120.0,64,100,80
77.75,65,1.0,63.5,1,0,0,120.0,64,100,80
78.75,69,2.0,63.5,51,9,0,120.0,64,100,80
80.75,64,1.0,63.5,50,9,0,120.0,64,100,80
81.75,68,2.0,63.5,1,0,0,120.0,64,100,80
83.75,63,0.5,63.5,1,0,0,120.0,64,100,80
84.25,68,2.0,63.5,1,0,0,120.0,64,100,80
86.25,70,2.0,63.5,1,0,0,120.0,64,100,80
88.25,61,0.5,63.5,1,0,0,120.0,64,100,80
88.75,68,2.0,84.66,1,0,0,120.0,64,100,80
90.75,61,0.5,84.66,1,0,0,120.0,64,100,80
91.25,68,2.0,84.66,1,0,0,120.0,64,100,80
93.25,59,1.0,84.66,1,0,0,120.0,64,100,80
94.25,68,2.0,84.66,1,0,0,120.0,64,100,80
96.25,63,0.5,84.66,1,0,0,120.0,64,100,80
96.75,68,2.0,84.66,1,0,0,120.0,64,100,80
98.75,64,1.0,84.66,1,0,0,120.0,64,100,80
99.75,64,1.0,84.66,1,0,0,144.9,64,100,80
100.75,68,2.0,84.66,1,0,0,126.0,64,100,80
102.75,68,2.0,84.66,1,0,0,126.0,64,100,80
104.75,64,1.0,84.66,1,0,0,126.0,64,100,80
105.75,59,1.0,84.66,1,0,0,126.0,64,100,80
106.75,63,0.5,84.66,1,0,0,126.0,64,100,80
107.25,68,2.0,84.66,50,9,0,126.0,64,100,80
109.25,61,0.5,84.66,1,0,0,126.0,64,100,80
109.75,61,0.5,84.66,1,0,0,152.14499999999998,64,100,80
110.25,64,1.0,84.66,1,0,0,132.3,64,100,80
111.25,61,0.5,84.66,1,0,0,132.3,64,100,80
111.75,59,1.0,84.66,1,0,0,132.3,64,100,80
112.75,59,1.0,84.66,1,0,0,132.3,64,100,80
113.75,0,1.0,84.66,49,9,0,120.0,64,100,80
114.75,62,0.5,84.66,1,0,0,120.0,64,100,80
115.25,64,0.5,84.66,50,9,0,120.0,64,100,80
115.75,60,1.0,105.83,50,9,0,120.0,64,100,80
116.75,62,0.5,105.83,1,0,0,120.0,64,100,80
117.25,71,2.0,105.83,1,0,0,120.0,64,100,80
119.25,62,0.5,105.83,1,0,0,120.0,64,100,80
119.75,65,1.0,105.83,1,0,0,120.0,64,100,80
120.75,60,1.0,105.83,1,0,0,120.0,64,100,80
121.75,69,2.0,105.83,1,0,0,120.0,64,100,80
123.75,71,2.0,105.83,1,0,0,120.0,64,100,80
125.75,64,0.5,105.83,1,0,0,120.0,64,100,80
126.25,60,1.0,105.83,1,0,0,120.0,64,100,80
127.25,62,0.5,105.83,1,0,0,120.0,64,100,80
127.75,71,2.0,105.83,1,0,0,120.0,64,100,80
129.75,62,0.5,95.25,1,0,0,120.0,64,100,80
130.25,60,1.0,95.25,1,0,0,120.0,64,100,80
131.25,67,0.25,95.25,1,0,0,120.0,64,100,80
131.5,69,2.0,95.25,1,0,0,120.0,64,100,80
133.5,60,1.0,95.25,1,0,0,120.0,64,100,80
134.5,60,1.0,95.25,1,0,0,120.0,64,100,80
135.5,69,2.0,95.25,1,0,0,120.0,64,100,80
137.5,64,1.0,95.25,49,9,0,120.0,64,100,80
138.5,61,0.5,95.25,1,0,0,120.0,64,100,80
139.0,61,0.5,95.25,1,0,0,120.0,64,100,80
139.5,70,2.0,95.25,1,0,0,120.0,64,100,80
141.5,61,0.5,95.25,1,0,0,120.0,64,100,80
142.0,61,0.5,63.5,1,0,0,120.0,64,100,80
142.5,64,1.0,63.5,1,0,0,120.0,64,100,80
143.5,0,1.0,63.5,49,9,0,120.0,64,100,80
144.5,62,0.5,63.5,1,0,0,120.0,64,100,80
145.0,67,0.25,63.5,1,0,0,120.0,64,100,80
145.25,69,2.0,63.5,1,0,0,120.0,64,100,80
147.25,60,1.0,63.5,1,0,0,120.0,64,100,80
148.25,64,0.5,63.5,1,0,0,120.0,64,100,80
148.75,69,2.0,63.5,1,0,0,120.0,64,100,80
150.75,67,0.25,63.5,1,0,0,120.0,64,100,80
151.0,64,0.5,63.5,1,0,0,120.0,64,100,80
151.5,69,2.0,63.5,1,0,0,120.0,64,100,80
153.5,60,1.0,74.08,1,0,0,120.0,64,100,80
154.5,60,1.0,74.08,49,9,0,120.0,64,100,80
155.5,62,0.5,74.08,1,0,0,120.0,64,100,80
156.0,62,0.5,74.08,1,0,0,120.0,64,100,80
156.5,60,1.0,74.08,1,0,0,120.0,64,100,80
157.5,62,0.5,74.08,1,0,0,120.0,64,100,80
158.0,65,1.0,74.08,1,0,0,120.0,64,100,80
159.0,60,1.0,74.08,1,0,0,120.0,64,100,80
160.0,71,2.0,74.08,1,0,0,120.0,64,100,80
162.0,67,0.25,74.08,1,0,0,120.0,64,100,80
162.25,60,1.0,74.08,1,0,0,120.0,64,100,80
163.25,64,0.5,74.08,1,0,0,120.0,64,100,80
163.75,60,1.0,95.25,1,0,0,120.0,64,100,80
164.75,64,0.5,95.25,1,0,0,120.0,64,100,80
165.25,69,2.0,95.25,1,0,0,120.0,64,100,80
167.25,64,0.5,95.25,1,0,0,120.0,64,100,80
167.75,64,0.5,95.25,1,0,0,120.0,64,100,80
168.25,62,0.5,95.25,1,0,0,120.0,64,100,80
168.75,64,0.5,95.25,1,0,0,120.0,64,100,80
169.25,62,0.5,95.25,1,0,0,120.0,64,100,80
169.75,62,0.5,95.25,1,0,0,144.9,64,100,80
170.25,71,2.0,95.25,1,0,0,126.0,64,100,80
172.25,64,0.5,95.25,1,0,0,126.0,64,100,80
172.75,60,1.0,95.25,1,0,0,126.0,64,100,80
173.75,60,1.0,95.25,1,0,0,126.0,64,100,80
174.75,64,0.5,95.25,1,0,0,126.0,64,100,80
175.25,69,2.0,95.25,1,0,0,126.0,64,100,80
177.25,67,0.25,95.25,1,0,0,126.0,64,100,80
177.5,64,0.5,95.25,51,9,0,126.0,64,100,80
178.0,60,1.0,95.25,49,9,0,126.0,64,100,80
179.0,67,0.25,95.25,1,0,0,126.0,64,100,80
179.25,60,1.0,95.25,1,0,0,126.0,64,100,80
180.25,62,0.5,95.25,1,0,0,126.0,64,100,80
180.75,62,0.5,95.25,1,0,0,152.14499999999998,64,100,80
181.25,60,1.0,95.25,49,9,0,132.3,64,100,80
182.25,62,0.5,95.25,1,0,0,132.3,64,100,80
182.75,62,0.5,31.75,1,0,0,159.75225,64,100,80
183.25,67,0.25,31.75,1,0,0,138.91500000000002,64,100,80
183.5,67,0.25,31.75,1,0,0,138.91500000000002,64,100,80
183.75,64,0.5,31.75,49,9,0,138.91500000000002,64,100,80
184.25,64,0.5,31.75,51,9,0,138.91500000000002,64,100,80
184.75,64,1.0,31.75,50,9,0,138.91500000000002,64,100,80
185.75,64,1.0,31.75,1,0,0,138.91500000000002,64,100,80
186.75,59,1.0,31.75,1,0,0,138.91500000000002,64,100,80
187.75,68,2.0,31.75,1,0,0,138.91500000000002,64,100,80
189.75,61,0.5,31.75,1,0,0,138.91500000000002,64,100,80
190.25,68,2.0,31.75,1,0,0,138.91500000000002,64,100,80
192.25,66,0.25,31.75,1,0,0,138.91500000000002,64,100,80
192.5,68,2.0,52.91,1,0,0,138.91500000000002,64,100,80
194.5,63,0.5,52.91,1,0,0,138.91500000000002,64,100,80
195.0,66,0.25,52.91,1,0,0,138.91500000000002,64,100,80
195.25,64,1.0,52.91,50,9,0,138.91500000000002,64,100,80
196.25,64,1.0,52.91,1,0,0,138.91500000000002,64,100,80
197.25,68,2.0,52.91,1,0,0,138.91500000000002,64,100,80
199.25,59,1.0,52.91,1,0,0,138.91500000000002,64,100,80
200.25,63,0.5,52.91,1,0,0,138.91500000000002,64,100,80
200.75,63,0.5,52.91,1,0,0,167.73986250000002,64,100,80
201.25,68,2.0,52.91,1,0,0,145.86075000000002,64,100,80
203.25,70,2.0,52.91,1,0,0,145.86075000000002,64,100,80
205.25,63,0.5,52.91,1,0,0,145.86075000000002,64,100,80
205.75,68,2.0,74.08,1,0,0,145.86075000000002,64,100,80
207.75,68,2.0,74.08,1,0,0,176.12685562500005,64,100,80
209.75,61,0.5,74.08,1,0,0,153.15378750000005,64,100,80
210.25,63,0.5,74.08,1,0,0,153.15378750000005,64,100,80
210.75,63,0.5,74.08,1,0,0,153.15378750000005,64,100,80
211.25,61,0.5,74.08,1,0,0,153.15378750000005,64,100,80
211.75,59,1.0,74.08,50,9,0,153.15378750000005,64,100,80
212.75,0,1.0,74.08,49,9,0,120.0,64,100,80
213.75,64,0.5,74.08,1,0,0,120.0,64,100,80
214.25,60,1.0,74.08,1,0,0,120.0,64,100,80
215.25,62,0.5,74.08,1,0,0,120.0,64,100,80
215.75,65,1.0,74.08,1,0,0,120.0,64,100,80
216.75,64,0.5,42.33,1,0,0,120.0,64,100,80
217.25,60,1.0,42.33,1,0,0,120.0,64,100,80
218.25,0,1.0,42.33,49,9,0,120.0,64,100,80
219.25,67,0.25,42.33,1,0,0,120.0,64,100,80
219.5,60,1.0,42.33,1,0,0,120.0,64,100,80
220.5,69,2.0,42.33,1,0,0,120.0,64,100,80
222.5,65,1.0,42.33,1,0,0,120.0,64,100,80
223.5,69,2.0,42.33,1,0,0,120.0,64,100,80
225.5,62,0.5,42.33,1,0,0,120.0,64,100,80
226.0,65,1.0,42.33,1,0,0,120.0,64,100,80
227.0,60,1.0,42.33,1,0,0,120.0,64,100,80
228.0,60,1.0,42.33,1,0,0,120.0,64,100,80
229.0,64,0.5,74.08,1,0,0,120.0,64,100,80
229.5,62,0.5,74.08,1,0,0,120.0,64,100,80
230.0,69,2.0,74.08,1,0,0,120.0,64,100,80
232.0,60,1.0,74.08,1,0,0,120.0,64,100,80
233.0,60,1.0,74.08,1,0,0,120.0,64,100,80
234.0,60,1.0,74.08,1,0,0,144.9,64,100,80
235.0,62,0.5,74.08,1,0,0,126.0,64,100,80
235.5,60,1.0,74.08,1,0,0,126.0,64,100,80
236.5,64,0.5,74.08,1,0,0,126.0,64,100,80
237.0,0,1.0,74.08,49,9,0,120.0,64,100,80
238.0,64,0.5,74.08,1,0,0,120.0,64,100,80
238.5,69,2.0,74.08,1,0,0,120.0,64,100,80
240.5,65,1.0,42.33,1,0,0,120.0,64,100,80
241.5,60,1.0,42.33,1,0,0,120.0,64,100,80
242.5,62,0.5,42.33,1,0,0,120.0,64,100,80
243.0,64,0.5,42.33,1,0,0,120.0,64,100,80
243.5,67,0.25,42.33,1,0,0,120.0,64,100,80
243.75,62,0.5,42.33,1,0,0,120.0,64,100,80
244.25,64,0.5,42.33,1,0,0,120.0,64,100,80
244.75,60,1.0,42.33,1,0,0,120.0,64,100,80
245.75,64,0.5,42.33,1,0,0,120.0,64,100,80
246.25,65,1.0,42.33,1,0,0,120.0,64,100,80
247.25,65,1.0,42.33,1,0,0,144.9,64,100,80
248.25,65,1.0,42.33,1,0,0,126.0,64,100,80
249.25,65,1.0,74.08,1,0,0,126.0,64,100,80
250.25,60,1.0,74.08,1,0,0,126.0,64,100,80
251.25,69,2.0,74.08,1,0,0,126.0,64,100,80
253.25,64,0.5,74.08,1,0,0,126.0,64,100,80
253.75,62,0.5,74.08,50,9,0,126.0,64,100,80
254.25,62,0.5,74.08,1,0,0,126.0,64,100,80
254.75,64,0.5,74.08,1,0,0,126.0,64,100,80
255.25,69,2.0,74.08,1,0,0,126.0,64,100,80
257.25,64,0.5,74.08,1,0,0,126.0,64,100,80
257.75,65,1.0,74.08,1,0,0,126.0,64,100,80
258.75,64,0.5,74.08,1,0,0,126.0,64,100,80
259.25,69,2.0,74.08,1,0,0,126.0,64,100,80
261.25,60,1.0,74.08,1,0,0,126.0,64,100,80
262.25,60,1.0,74.08,1,0,0,126.0,64,100,80
263.25,71,2.0,74.08,1,0,0,126.0,64,100,80
265.25,60,1.0,74.08,50,9,0,126.0,64,100,80
266.25,0,1.0,74.08,49,9,0,120.0,64,100,80
267.25,60,1.0,74.08,1,0,0,120.0,64,100,80
268.25,69,2.0,74.08,1,0,0,120.0,64,100,80
270.25,67,0.25,74.08,1,0,0,120.0,64,100,80
270.5,71,2.0,74.08,1,0,0,120.0,64,100,80
272.5,64,0.5,74.08,1,0,0,120.0,64,100,80
273.0,62,0.5,74.08,1,0,0,120.0,64,100,80
273.5,71,2.0,74.08,1,0,0,120.0,64,100,80
275.5,60,1.0,74.08,1,0,0,120.0,64,100,80
276.5,60,1.0,74.08,1,0,0,120.0,64,100,80
277.5,0,1.0,74.08,49,9,0,120.0,64,100,80
278.5,60,1.0,74.08,1,0,0,120.0,64,100,80
279.5,0,1.0,74.08,49,9,0,120.0,64,100,80
280.5,69,2.0,74.08,1,0,0,120.0,64,100,80
282.5,64,0.5,74.08,1,0,0,120.0,64,100,80
283.0,64,0.5,74.08,1,0,0,120.0,64,100,80
283.5,60,1.0,74.08,1,0,0,120.0,64,100,80
284.5,71,2.0,74.08,40,9,0,120.0,64,100,80
286.5,60,1.0,74.08,1,0,0,120.0,64,100,80
287.5,67,0.25,74.08,1,0,0,120.0,64,100,80
287.75,60,1.0,74.08,1,0,0,120.0,64,100,80
288.75,60,1.0,74.08,1,0,0,120.0,64,100,80
289.75,60,1.0,74.08,1,0,0,144.9,64,100,80
290.75,62,0.5,74.08,1,0,0,126.0,64,100,80
291.25,62,0.5,74.08,1,0,0,152.14499999999998,64,100,80
291.75,60,1.0,74.08,50,9,0,132.3,64,100,80
292.75,62,0.5,74.08,1,0,0,132.3,64,100,80
293.25,67,0.25,74.08,1,0,0,132.3,64,100,80
293.5,60,1.0,74.08,1,0,0,132.3,64,100,80
294.5,60,1.0,74.08,1,0,0,159.75225,64,100,80
295.5,64,0.5,74.08,1,0,0,138.91500000000002,64,100,80
296.0,64,1.0,74.08,50,9,0,138.91500000000002,64,100,80
297.0,63,0.5,63.5,1,0,0,138.91500000000002,64,100,80
297.5,0,1.0,63.5,49,9,0,120.0,64,100,80
298.5,67,0.25,63.5,1,0,0,120.0,64,100,80
298.75,60,1.0,63.5,1,0,0,120.0,64,100,80
299.75,64,0.5,63.5,1,0,0,120.0,64,100,80
300.25,71,2.0,63.5,1,0,0,120.0,64,100,80
302.25,64,0.5,63.5,1,0,0,120.0,64,100,80
302.75,64,0.5,63.5,1,0,0,120.0,64,100,80
303.25,60,1.0,63.5,1,0,0,120.0,64,100,80
304.25,60,1.0,63.5,1,0,0,120.0,64,100,80
305.25,67,0.25,63.5,1,0,0,120.0,64,100,80
305.5,60,1.0,63.5,39,9,0,120.0,64,100,80
306.5,60,1.0,63.5,1,0,0,120.0,64,100,80
307.5,60,1.0,63.5,1,0,0,120.0,64,100,80
308.5,62,0.5,63.5,1,0,0,120.0,64,100,80
309.0,60,1.0,63.5,1,0,0,120.0,64,100,80
310.0,67,0.25,63.5,1,0,0,120.0,64,100,80
310.25,64,0.5,63.5,1,0,0,120.0,64,100,80
310.75,71,2.0,63.5,51,9,0,120.0,64,100,80
312.75,64,0.5,63.5,1,0,0,120.0,64,100,80
313.25,71,2.0,63.5,1,0,0,120.0,64,100,80
315.25,64,0.5,63.5,49,9,0,120.0,64,100,80
315.75,65,1.0,63.5,1,0,0,120.0,64,100,80
316.75,62,0.5,63.5,1,0,0,120.0,64,100,80
317.25,65,1.0,74.08,1,0,0,120.0,64,100,80
318.25,60,1.0,74.08,1,0,0,120.0,64,100,80
319.25,69,2.0,74.08,1,0,0,120.0,64,100,80
321.25,64,0.5,74.08,1,0,0,120.0,64,100,80
321.75,67,0.25,74.08,1,0,0,120.0,64,100,80
322.0,71,2.0,74.08,1,0,0,120.0,64,100,80
324.0,69,2.0,74.08,1,0,0,120.0,64,100,80
326.0,62,0.5,74.08,1,0,0,120.0,64,100,80
326.5,65,1.0,74.08,1,0,0,120.0,64,100,80
327.5,62,0.5,74.08,1,0,0,120.0,64,100,80
328.0,60,1.0,74.08,1,0,0,120.0,64,100,80
329.0,64,0.5,74.08,1,0,0,120.0,64,100,80
329.5,71,2.0,63.5,50,9,0,120.0,64,100,80
331.5,62,0.5,63.5,1,0,0,120.0,64,100,80
332.0,67,0.25,63.5,49,9,0,120.0,64,100,80
332.25,65,1.0,63.5,1,0,0,120.0,64,100,80
333.25,64,0.5,63.5,1,0,0,120.0,64,100,80
333.75,0,1.0,63.5,49,9,0,120.0,64,100,80
334.75,0,1.0,63.5,49,9,0,144.9,64,100,80
335.75,0,1.0,63.5,49,9,0,289.8,64,100,80
336.75,60,1.0,63.5,1,0,0,126.0,64,100,80
337.75,69,2.0,63.5,1,0,0,126.0,64,100,80
339.75,60,1.0,63.5,1,0,0,126.0,64,100,80
340.75,0,1.0,63.5,49,9,0,120.0,64,100,80
341.75,64,0.5,63.5,49,9,0,120.0,64,100,80
342.25,60,1.0,63.5,1,0,0,120.0,64,100,80
343.25,71,2.0,63.5,1,0,0,120.0,64,100,80
345.25,60,1.0,63.5,1,0,0,120.0,64,100,80
346.25,62,0.5,63.5,1,0,0,120.0,64,100,80
346.75,64,0.5,63.5,1,0,0,120.0,64,100,80
347.25,64,0.5,63.5,1,0,0,144.9,64,100,80
347.75,60,1.0,63.5,1,0,0,126.0,64,100,80
348.75,67,0.25,63.5,1,0,0,126.0,64,100,80
349.0,60,1.0,63.5,1,0,0,126.0,64,100,80
350.0,71,2.0,63.5,1,0,0,126.0,64,100,80
352.0,60,1.0,63.5,1,0,0,126.0,64,100,80
353.0,64,0.5,84.66,1,0,0,126.0,64,100,80
353.5,71,2.0,84.66,1,0,0,126.0,64,100,80
355.5,65,1.0,84.66,1,0,0,126.0,64,100,80
356.5,69,2.0,84.66,1,0,0,126.0,64,100,80
358.5,69,2.0,84.66,51,9,0,152.14499999999998,64,100,80
360.5,60,1.0,84.66,1,0,0,132.3,64,100,80
361.5,69,2.0,84.66,1,0,0,132.3,64,100,80
363.5,60,1.0,84.66,1,0,0,132.3,64,100,80
364.5,69,2.0,84.66,1,0,0,132.3,64,100,80
366.5,71,2.0,84.66,50,9,0,132.3,64,100,80
368.5,65,1.0,84.66,1,0,0,132.3,64,100,80
369.5,64,0.5,84.66,1,0,0,132.3,64,100,80
370.0,64,0.5,74.08,1,0,0,132.3,64,100,80
370.5,71,2.0,74.08,1,0,0,132.3,64,100,80
372.5,67,0.25,74.08,1,0,0,132.3,64,100,80
372.75,71,2.0,74.08,51,9,0,132.3,64,100,80
374.75,67,0.25,74.08,1,0,0,132.3,64,100,80
375.0,69,2.0,74.08,1,0,0,132.3,64,100,80
377.0,60,1.0,74.08,49,9,0,132.3,64,100,80
378.0,60,1.0,74.08,1,0,0,132.3,64,100,80
379.0,62,0.5,74.08,1,0,0,132.3,64,100,80
379.5,69,2.0,74.08,1,0,0,132.3,64,100,80
381.5,71,2.0,74.08,1,0,0,132.3,64,100,80
383.5,62,0.5,74.08,1,0,0,132.3,64,100,80
384.0,60,1.0,52.91,1,0,0,132.3,64,100,80
385.0,71,2.0,52.91,1,0,0,132.3,64,100,80
387.0,64,0.5,52.91,1,0,0,132.3,64,100,80
387.5,64,0.5,52.91,49,9,0,159.75225,64,100,80
388.0,62,0.5,52.91,1,0,0,138.91500000000002,64,100,80
388.5,60,1.0,52.91,1,0,0,138.91500000000002,64,100,80
389.5,69,2.0,52.91,50,9,0,138.91500000000002,64,100,80
391.5,62,0.5,52.91,1,0,0,138.91500000000002,64,100,80
392.0,60,1.0,52.91,1,0,0,138.91500000000002,64,100,80
393.0,71,2.0,52.91,1,0,0,138.91500000000002,64,100,80
395.0,69,2.0,52.91,1,0,0,138.91500000000002,64,100,80
397.0,62,0.5,52.91,1,0,0,138.91500000000002,64,100,80
397.5,69,2.0,42.33,1,0,0,138.91500000000002,64,100,80
399.5,64,0.5,42.33,1,0,0,138.91500000000002,64,100,80
400.0,62,0.5,42.33,1,0,0,138.91500000000002,64,100,80
400.5,62,0.5,42.33,1,0,0,138.91500000000002,64,100,80
401.0,71,2.0,42.33,1,0,0,138.91500000000002,64,100,80
403.0,60,1.0,42.33,1,0,0,138.91500000000002,64,100,80
404.0,71,2.0,42.33,1,0,0,138.91500000000002,64,100,80
406.0,65,1.0,42.33,1,0,0,138.91500000000002,64,100,80
407.0,0,1.0,42.33,49,9,0,120.0,64,100,80
408.0,69,2.0,42.33,1,0,0,120.0,64,100,80
410.0,60,1.0,42.33,1,0,0,120.0,64,100,80
411.0,64,0.5,42.33,1,0,0,120.0,64,100,80
411.5,60,1.0,95.25,1,0,0,120.0,64,100,80
412.5,69,2.0,95.25,1,0,0,120.0,64,100,80
414.5,60,1.0,95.25,1,0,0,120.0,64,100,80
415.5,64,0.5,95.25,1,0,0,120.0,64,100,80
416.0,65,1.0,95.25,1,0,0,120.0,64,100,80
417.0,69,2.0,95.25,1,0,0,120.0,64,100,80
419.0,69,2.0,95.25,1,0,0,144.9,64,100,80
421.0,60,1.0,95.25,1,0,0,126.0,64,100,80
422.0,60,1.0,95.25,1,0,0,126.0,64,100,80
423.0,62,0.5,95.25,1,0,0,126.0,64,100,80
423.5,64,0.5,95.25,1,0,0,126.0,64,100,80
424.0,64,0.5,95.25,1,0,0,126.0,64,100,80
424.5,64,0.5,74.08,50,9,0,152.14499999999998,64,100,80
425.0,69,2.0,74.08,1,0,0,132.3,64,100,80
427.0,65,1.0,74.08,1,0,0,132.3,64,100,80
428.0,60,1.0,74.08,1,0,0,132.3,64,100,80
429.0,69,2.0,74.08,1,0,0,132.3,64,100,80
431.0,62,0.5,74.08,1,0,0,132.3,64,100,80
431.5,62,0.5,74.08,1,0,0,132.3,64,100,80
432.0,62,0.5,74.08,1,0,0,159.75225,64,100,80
432.5,64,0.5,74.08,49,9,0,138.91500000000002,64,100,80
433.0,60,1.0,74.08,1,0,0,138.91500000000002,64,100,80
434.0,65,1.0,74.08,1,0,0,138.91500000000002,64,100,80
435.0,65,1.0,74.08,1,0,0,167.73986250000002,64,100,80
436.0,62,0.5,84.66,1,0,0,145.86075000000002,64,100,80
436.5,65,1.0,84.66,1,0,0,145.86075000000002,64,100,80
437.5,60,1.0,84.66,1,0,0,145.86075000000002,64,100,80
438.5,69,2.0,84.66,1,0,0,145.86075000000002,64,100,80
440.5,67,0.25,84.66,1,0,0,145.86075000000002,64,100,80
440.75,69,2.0,84.66,1,0,0,145.86075000000002,64,100,80
442.75,60,1.0,84.66,1,0,0,145.86075000000002,64,100,80
443.75,69,2.0,84.66,1,0,0,145.86075000000002,64,100,80
445.75,67,0.25,84.66,1,0,0,145.86075000000002,64,100,80
446.0,64,0.5,84.66,1,0,0,145.86075000000002,64,100,80
446.5,71,2.0,84.66,1,0,0,145.86075000000002,64,100,80
448.5,69,2.0,84.66,1,0,0,145.86075000000002,64,100,80
450.5,62,0.5,84.66,51,9,0,145.86075000000002,64,100,80
451.0,60,1.0,84.66,1,0,0,145.86075000000002,64,100,80
452.0,60,1.0,84.66,1,0,0,145.86075000000002,64,100,80
453.0,62,0.5,84.66,1,0,0,145.86075000000002,64,100,80
453.5,60,1.0,84.66,1,0,0,145.86075000000002,64,100,80
454.5,64,0.5,84.66,1,0,0,145.86075000000002,64,100,80
455.0,71,2.0,84.66,1,0,0,145.86075000000002,64,100,80
457.0,62,0.5,84.66,1,0,0,145.86075000000002,64,100,80
457.5,60,1.0,84.66,1,0,0,145.86075000000002,64,100,80
458.5,60,1.0,84.66,1,0,0,176.12685562500005,64,100,80
