Time,Note,Duration,Velocity,Instrument,Channel,Track,Tempo,Pan,Volume,Expression
11327.0,60,1.0,63,1,0,0,120,64,100,80
11328.0,0,1.0,63,1,0,0,120,64,100,80
11329.0,62,1.0,63,1,0,0,120,64,100,80
11330.0,60,1.0,63,1,0,0,120,64,100,80
11331.0,62,1.0,63,1,0,0,120,64,100,80
11332.0,60,1.0,63,1,0,0,120,64,100,80
11333.0,67,1.0,63,1,0,0,120,64,100,80
11334.0,60,1.0,63,1,0,0,120,64,100,80
11335.0,62,1.0,63,1,0,0,120,64,100,80
11336.0,0,1.0,63,1,0,0,120,64,100,80
11337.0,64,1.0,63,1,0,0,120,64,100,80
11338.0,60,1.0,63,1,0,0,120,64,100,80
11339.0,62,1.0,63,1,0,0,120,64,100,80
11340.0,60,1.0,63,1,0,0,120,64,100,80
11341.0,69,1.0,63,1,0,0,120,64,100,80
11342.0,71,1.0,63,1,0,0,120,64,100,80
11343.0,69,1.0,63,1,0,0,120,64,100,80
11344.0,60,1.0,63,1,0,0,120,64,100,80
11345.0,69,1.0,63,1,0,0,120,64,100,80
11346.0,67,1.0,63,1,0,0,120,64,100,80
11347.0,69,1.0,63,1,0,0,120,64,100,80
11348.0,71,1.0,63,1,0,0,120,64,100,80
11349.0,67,1.0,63,1,0,0,120,64,100,80
11350.0,62,1.0,63,1,0,0,120,64,100,80
11351.0,64,1.0,63,1,0,0,120,64,100,80
11352.0,60,1.0,63,1,0,0,120,64,100,80
11353.0,67,1.0,63,1,0,0,120,64,100,80
11354.0,71,1.0,63,1,0,0,120,64,100,80
11355.0,64,1.0,63,1,0,0,120,64,100,80
11356.0,65,1.0,63,1,0,0,120,64,100,80
11357.0,64,1.0,63,1,0,0,120,64,100,80
11358.0,62,1.0,63,1,0,0,120,64,100,80
11359.0,0,1.0,63,1,0,0,120,64,100,80
11360.0,64,1.0,63,1,0,0,120,64,100,80
11361.0,62,1.0,63,1,0,0,120,64,100,80
11362.0,64,1.0,63,1,0,0,120,64,100,80
11363.0,60,1.0,63,1,0,0,120,64,100,80
11364.0,69,1.0,63,1,0,0,120,64,100,80
11365.0,67,1.0,63,1,0,0,120,64,100,80
11366.0,69,1.0,63,1,0,0,120,64,100,80
11367.0,64,1.0,63,1,0,0,120,64,100,80
11368.0,64,1.0,63,1,0,0,120,64,100,80
11369.0,65,1.0,63,1,0,0,120,64,100,80
11370.0,62,1.0,63,1,0,0,120,64,100,80
11371.0,71,1.0,63,1,0,0,120,64,100,80
11372.0,69,1.0,63,1,0,0,120,64,100,80
11373.0,60,1.0,63,1,0,0,120,64,100,80
11374.0,67,1.0,63,1,0,0,120,64,100,80
11375.0,65,1.0,63,1,0,0,120,64,100,80
11376.0,67,1.0,63,1,0,0,120,64,100,80
11377.0,65,1.0,63,1,0,0,120,64,100,80
11378.0,60,1.0,63,1,0,0,120,64,100,80
11379.0,69,1.0,63,1,0,0,120,64,100,80
11380.0,62,1.0,63,1,0,0,120,64,100,80
11381.0,60,1.0,63,1,0,0,120,64,100,80
11382.0,69,1.0,63,1,0,0,120,64,100,80
11383.0,0,1.0,63,1,0,0,120,64,100,80
11384.0,62,1.0,63,1,0,0,120,64,100,80
11385.0,64,1.0,63,1,0,0,120,64,100,80
11386.0,65,1.0,63,1,0,0,120,64,100,80
11387.0,62,1.0,63,1,0,0,120,64,100,80
11388.0,62,1.0,63,1,0,0,120,64,100,80
11389.0,64,1.0,63,1,0,0,120,64,100,80
11390.0,60,1.0,63,1,0,0,120,64,100,80
11391.0,62,1.0,63,1,0,0,120,64,100,80
11392.0,62,1.0,63,1,0,0,120,64,100,80
11393.0,64,1.0,63,1,0,0,120,64,100,80
11394.0,65,1.0,63,1,0,0,120,64,100,80
11395.0,71,1.0,63,1,0,0,120,64,100,80
11396.0,64,1.0,63,1,0,0,120,64,100,80
11397.0,62,1.0,63,1,0,0,120,64,100,80
11398.0,60,1.0,63,1,0,0,120,64,100,80
11399.0,62,1.0,63,1,0,0,120,64,100,80
11400.0,64,1.0,63,1,0,0,120,64,100,80
11401.0,65,1.0,63,1,0,0,120,64,100,80
11402.0,60,1.0,63,1,0,0,120,64,100,80
11403.0,67,1.0,63,1,0,0,120,64,100,80
11404.0,65,1.0,63,1,0,0,120,64,100,80
11405.0,67,1.0,63,1,0,0,120,64,100,80
11406.0,62,1.0,63,1,0,0,120,64,100,80
11407.0,67,1.0,63,1,0,0,120,64,100,80
11408.0,71,1.0,63,1,0,0,120,64,100,80
11409.0,62,1.0,63,1,0,0,120,64,100,80
